repeat,case_id,family_id,active_branch_id,active_branch_name,question_mode,condition,question,answer,prompt_tokens,response_tokens,prompt_chars,latency_ms,correct,polluted,expected_hits,forbidden_hits,active_branch_position,active_history_messages
1,vector_q01,vector,vector_b1,Vector Search,implicit,linear_tagged,当前这个项目最终使用什么数据库，负责人是谁？,数据库：CockroachDB，负责人：Eve,4018,679,7082,10149.11,False,True,,CockroachDB | Eve,1,44
1,vector_q01,vector,vector_b1,Vector Search,implicit,branch,当前这个项目最终使用什么数据库，负责人是谁？,MongoDB 7 和 Bob,1197,2113,2102,24155.61,True,False,MongoDB 7 | Bob,,1,44
1,vector_q01,vector,vector_b1,Vector Search,implicit,branch_compact_oracle,当前这个项目最终使用什么数据库，负责人是谁？,数据库：MongoDB 7，负责人：Bob,501,1162,846,12707.16,True,False,MongoDB 7 | Bob,,1,44
1,vector_q02,vector,vector_b2,Vector Index,explicit,linear,Vector Index 当前最终采用什么后端框架和缓存？,后端框架：Django，缓存：KeyDB,3964,515,6967,7550.98,True,False,Django | KeyDB,,2,33
1,vector_q02,vector,vector_b2,Vector Index,explicit,linear_tagged,Vector Index 当前最终采用什么后端框架和缓存？,Django 和 KeyDB,4026,872,7086,12686.44,True,False,Django | KeyDB,,2,33
1,vector_q02,vector,vector_b2,Vector Index,explicit,branch,Vector Index 当前最终采用什么后端框架和缓存？,Django 和 KeyDB,965,1420,1648,16311.65,True,False,Django | KeyDB,,2,33
1,vector_q02,vector,vector_b2,Vector Index,explicit,branch_compact_oracle,Vector Index 当前最终采用什么后端框架和缓存？,Django 和 KeyDB,502,1293,847,14527.54,True,False,Django | KeyDB,,2,33
1,vector_q03,vector,vector_b3,Vector Query,implicit,linear,当前这个项目部署在哪个区域，服务端口是多少？,AWS ap-southeast-1，8100,3963,2073,6960,27236.22,False,True,,AWS ap-southeast-1 | 8100,3,31
1,vector_q03,vector,vector_b3,Vector Query,implicit,linear_tagged,当前这个项目部署在哪个区域，服务端口是多少？,AWS ap-southeast-1，8100,4025,2114,7079,28554.54,False,True,,AWS ap-southeast-1 | 8100,3,31
1,vector_q03,vector,vector_b3,Vector Query,implicit,branch,当前这个项目部署在哪个区域，服务端口是多少？,AWS eu-west-1，9200,910,1655,1574,18877.28,True,False,AWS eu-west-1 | 9200,,3,31
1,vector_q03,vector,vector_b3,Vector Query,implicit,branch_compact_oracle,当前这个项目部署在哪个区域，服务端口是多少？,"AWS eu-west-1, 9200",498,2107,862,26123.34,True,False,AWS eu-west-1 | 9200,,3,31
1,vector_q04,vector,vector_b4,Vector Console,explicit,linear,Vector Console 的最终发布日期是什么时候，负责人是谁？,12月3日，Eve,3962,1696,6972,23143.5,True,False,12月3日 | Eve,,4,35
1,vector_q04,vector,vector_b4,Vector Console,explicit,linear_tagged,Vector Console 的最终发布日期是什么时候，负责人是谁？,12月3日，Eve,4019,1794,7097,25005.53,True,False,12月3日 | Eve,,4,35
1,vector_q04,vector,vector_b4,Vector Console,explicit,branch,Vector Console 的最终发布日期是什么时候，负责人是谁？,12月3日，Eve,1009,1695,1793,19343.65,True,False,12月3日 | Eve,,4,35
1,vector_q04,vector,vector_b4,Vector Console,explicit,branch_compact_oracle,Vector Console 的最终发布日期是什么时候，负责人是谁？,12月3日，Eve,501,1245,853,13673.52,True,False,12月3日 | Eve,,4,35
1,vector_q05,vector,vector_b5,Vector Agent,implicit,linear,当前这个产品的 Pro 方案多少钱，包含多少存储？,99美元/月，1TB存储,3962,674,6963,9577.67,False,True,,99美元/月 | 1TB,0,31
1,vector_q05,vector,vector_b5,Vector Agent,implicit,linear_tagged,当前这个产品的 Pro 方案多少钱，包含多少存储？,99美元/月，1TB存储。,4024,454,7082,7173.4,False,True,,99美元/月 | 1TB,0,31
1,vector_q05,vector,vector_b5,Vector Agent,implicit,branch,当前这个产品的 Pro 方案多少钱，包含多少存储？,29美元/月，50GB,936,1236,1597,13951.67,True,False,29美元/月 | 50GB,,0,31
1,vector_q05,vector,vector_b5,Vector Agent,implicit,branch_compact_oracle,当前这个产品的 Pro 方案多少钱，包含多少存储？,29美元/月，50GB,507,412,875,4629.8,True,False,29美元/月 | 50GB,,0,31
1,vector_q06,vector,vector_b1,Vector Search,explicit,linear,Vector Search 的本地模型和 temperature 最终分别是什么？,Llama 3.2 3B 和 0.2,3962,2811,6979,36784.35,True,False,Llama 3.2 3B | 0.2,,1,44
1,vector_q06,vector,vector_b1,Vector Search,explicit,linear_tagged,Vector Search 的本地模型和 temperature 最终分别是什么？,本地模型：Llama 3.2 3B，temperature：0.2,4024,1307,7101,17971.89,True,False,Llama 3.2 3B | 0.2,,1,44
1,vector_q06,vector,vector_b1,Vector Search,explicit,branch,Vector Search 的本地模型和 temperature 最终分别是什么？,本地模型：Llama 3.2 3B，temperature：0.2,1198,1544,2121,18486.8,True,False,Llama 3.2 3B | 0.2,,1,44
1,vector_q06,vector,vector_b1,Vector Search,explicit,branch_compact_oracle,Vector Search 的本地模型和 temperature 最终分别是什么？,Llama 3.2 3B 和 0.2,502,699,865,8121.42,True,False,Llama 3.2 3B | 0.2,,1,44
1,vector_q07,vector,vector_b2,Vector Index,implicit,linear,当前这个项目的数据库和后端框架最终是什么？,"数据库：MongoDB 7  
后端框架：Express",3961,411,6959,6494.07,False,True,,MongoDB 7 | Express,2,33
1,vector_q07,vector,vector_b2,Vector Index,implicit,linear_tagged,当前这个项目的数据库和后端框架最终是什么？,数据库：MongoDB 7，后端框架：Express,4018,1083,7078,15321.02,False,True,,MongoDB 7 | Express,2,33
1,vector_q07,vector,vector_b2,Vector Index,implicit,branch,当前这个项目的数据库和后端框架最终是什么？,数据库：MySQL 8，后端框架：Django,962,1638,1640,19099.39,True,False,MySQL 8 | Django,,2,33
1,vector_q07,vector,vector_b2,Vector Index,implicit,branch_compact_oracle,当前这个项目的数据库和后端框架最终是什么？,数据库：MySQL 8，后端框架：Django,499,1110,839,12342.86,True,False,MySQL 8 | Django,,2,33
1,vector_q08,vector,vector_b3,Vector Query,explicit,linear,Vector Query 部署在哪个区域，生产数据库是什么？,AWS eu-west-1 和 SQLite,3964,1000,6968,13724.44,True,False,AWS eu-west-1 | SQLite,,3,31
1,vector_q08,vector,vector_b3,Vector Query,explicit,linear_tagged,Vector Query 部署在哪个区域，生产数据库是什么？,"AWS eu-west-1, SQLite",4026,1763,7087,23739.17,True,False,AWS eu-west-1 | SQLite,,3,31
1,vector_q08,vector,vector_b3,Vector Query,explicit,branch,Vector Query 部署在哪个区域，生产数据库是什么？,部署区域：AWS eu-west-1，生产数据库：SQLite,911,908,1582,10491.35,True,False,AWS eu-west-1 | SQLite,,3,31
1,vector_q08,vector,vector_b3,Vector Query,explicit,branch_compact_oracle,Vector Query 部署在哪个区域，生产数据库是什么？,AWS eu-west-1，SQLite,499,1808,870,19843.06,True,False,AWS eu-west-1 | SQLite,,3,31
1,vector_q09,vector,vector_b4,Vector Console,implicit,linear,当前这个版本最终发布日期和服务端口分别是什么？,"服务端口：9300  
最终发布日期：12月3日",3962,464,6961,6774.24,True,False,12月3日 | 9300,,4,35
1,vector_q09,vector,vector_b4,Vector Console,implicit,linear_tagged,当前这个版本最终发布日期和服务端口分别是什么？,12月3日 和 9300,4019,1568,7086,21171.05,True,False,12月3日 | 9300,,4,35
1,vector_q09,vector,vector_b4,Vector Console,implicit,branch,当前这个版本最终发布日期和服务端口分别是什么？,"12月3日, 9300",1009,2126,1782,24327.95,True,False,12月3日 | 9300,,4,35
1,vector_q09,vector,vector_b4,Vector Console,implicit,branch_compact_oracle,当前这个版本最终发布日期和服务端口分别是什么？,12月3日 和 9300,501,1188,842,13049.77,True,False,12月3日 | 9300,,4,35
1,vector_q10,vector,vector_b5,Vector Agent,explicit,linear,Vector Agent 当前选用什么本地模型，Pro 存储是多少？,Qwen3 1.7B，50GB,3965,2373,6972,31341.9,True,False,Qwen3 1.7B | 50GB,,0,31
1,vector_q10,vector,vector_b5,Vector Agent,explicit,linear_tagged,Vector Agent 当前选用什么本地模型，Pro 存储是多少？,Qwen3 1.7B，50GB,4022,1220,7091,17002.58,True,False,Qwen3 1.7B | 50GB,,0,31
1,vector_q10,vector,vector_b5,Vector Agent,explicit,branch,Vector Agent 当前选用什么本地模型，Pro 存储是多少？,Qwen3 1.7B 和 50GB,939,1718,1606,19465.42,True,False,Qwen3 1.7B | 50GB,,0,31
1,vector_q10,vector,vector_b5,Vector Agent,explicit,branch_compact_oracle,Vector Agent 当前选用什么本地模型，Pro 存储是多少？,"Qwen3 1.7B, 50GB",510,1285,884,14086.2,True,False,Qwen3 1.7B | 50GB,,0,31
1,nimbus_q01,nimbus,nimbus_b1,Nimbus API,implicit,linear,当前这个项目最终使用什么数据库，负责人是谁？,"SQLite, David",4177,1062,6801,18899.43,False,True,,SQLite | David,2,47
1,nimbus_q01,nimbus,nimbus_b1,Nimbus API,implicit,linear_tagged,当前这个项目最终使用什么数据库，负责人是谁？,数据库：SQLite，负责人：David,4235,952,6914,13566.87,False,True,,SQLite | David,2,47
1,nimbus_q01,nimbus,nimbus_b1,Nimbus API,implicit,branch,当前这个项目最终使用什么数据库，负责人是谁？,"数据库：MySQL 8  
负责人：Carol",1284,361,2058,4656.52,True,False,MySQL 8 | Carol,,2,47
1,nimbus_q01,nimbus,nimbus_b1,Nimbus API,implicit,branch_compact_oracle,当前这个项目最终使用什么数据库，负责人是谁？,"MySQL 8, Carol",496,361,811,4022.32,True,False,MySQL 8 | Carol,,2,47
1,nimbus_q02,nimbus,nimbus_b2,Nimbus Jobs,explicit,linear,Nimbus Jobs 当前最终采用什么后端框架和缓存？,Spring Boot 和 Dragonfly,4181,1421,6807,19184.85,True,False,Spring Boot | Dragonfly,,3,30
1,nimbus_q02,nimbus,nimbus_b2,Nimbus Jobs,explicit,linear_tagged,Nimbus Jobs 当前最终采用什么后端框架和缓存？,Spring Boot 和 Dragonfly,4239,1189,6923,16352.85,True,False,Spring Boot | Dragonfly,,3,30
1,nimbus_q02,nimbus,nimbus_b2,Nimbus Jobs,explicit,branch,Nimbus Jobs 当前最终采用什么后端框架和缓存？,Spring Boot 和 Dragonfly,921,1431,1517,16182.74,True,False,Spring Boot | Dragonfly,,3,30
1,nimbus_q02,nimbus,nimbus_b2,Nimbus Jobs,explicit,branch_compact_oracle,Nimbus Jobs 当前最终采用什么后端框架和缓存？,Spring Boot 和 Dragonfly,518,2024,862,22276.88,True,False,Spring Boot | Dragonfly,,3,30
1,nimbus_q03,nimbus,nimbus_b3,Nimbus Flow,implicit,linear,当前这个项目部署在哪个区域，服务端口是多少？,GCP asia-northeast1 和 9300,4179,616,6801,9139.36,True,False,GCP asia-northeast1 | 9300,,4,33
1,nimbus_q03,nimbus,nimbus_b3,Nimbus Flow,implicit,linear_tagged,当前这个项目部署在哪个区域，服务端口是多少？,"GCP asia-northeast1, 9300",4237,1195,6917,16351.47,True,False,GCP asia-northeast1 | 9300,,4,33
1,nimbus_q03,nimbus,nimbus_b3,Nimbus Flow,implicit,branch,当前这个项目部署在哪个区域，服务端口是多少？,"GCP asia-northeast1, 9300",996,1338,1614,15256.38,True,False,GCP asia-northeast1 | 9300,,4,33
1,nimbus_q03,nimbus,nimbus_b3,Nimbus Flow,implicit,branch_compact_oracle,当前这个项目部署在哪个区域，服务端口是多少？,部署区域：GCP asia-northeast1，服务端口：9300,514,855,841,9289.72,True,False,GCP asia-northeast1 | 9300,,4,33
1,nimbus_q04,nimbus,nimbus_b4,Nimbus Desk,explicit,linear,Nimbus Desk 的最终发布日期是什么时候，负责人是谁？,8月30日，Alice,4179,1267,6810,17321.15,True,False,8月30日 | Alice,,0,31
1,nimbus_q04,nimbus,nimbus_b4,Nimbus Desk,explicit,linear_tagged,Nimbus Desk 的最终发布日期是什么时候，负责人是谁？,8月30日，Alice,4237,1043,6926,14710.81,True,False,8月30日 | Alice,,0,31
1,nimbus_q04,nimbus,nimbus_b4,Nimbus Desk,explicit,branch,Nimbus Desk 的最终发布日期是什么时候，负责人是谁？,8月30日，Alice,948,490,1553,5750.82,True,False,8月30日 | Alice,,0,31
1,nimbus_q04,nimbus,nimbus_b4,Nimbus Desk,explicit,branch_compact_oracle,Nimbus Desk 的最终发布日期是什么时候，负责人是谁？,8月30日，Alice,514,1213,844,13233.42,True,False,8月30日 | Alice,,0,31
1,nimbus_q05,nimbus,nimbus_b5,Nimbus Lake,implicit,linear,当前这个产品的 Pro 方案多少钱，包含多少存储？,1TB 存储，价格未定,4178,3384,6804,45499.3,False,True,,1TB,1,37
1,nimbus_q05,nimbus,nimbus_b5,Nimbus Lake,implicit,linear_tagged,当前这个产品的 Pro 方案多少钱，包含多少存储？,149美元/月，1TB存储,4236,1125,6920,16169.59,False,True,,1TB | 149美元/月,1,37
1,nimbus_q05,nimbus,nimbus_b5,Nimbus Lake,implicit,branch,当前这个产品的 Pro 方案多少钱，包含多少存储？,Pro方案价格49美元/月，包含200GB存储,1095,1148,1782,13670.57,True,False,49美元/月 | 200GB,,1,37
1,nimbus_q05,nimbus,nimbus_b5,Nimbus Lake,implicit,branch_compact_oracle,当前这个产品的 Pro 方案多少钱，包含多少存储？,"$49/month, 200GB",521,1687,840,18877.38,True,False,49美元/月 | 200GB,,1,37
1,nimbus_q06,nimbus,nimbus_b1,Nimbus API,explicit,linear,Nimbus API 的本地模型和 temperature 最终分别是什么？,Gemma 3 4B 和 0.4,4179,1924,6817,26080.4,True,False,Gemma 3 4B | 0.4,,2,47
1,nimbus_q06,nimbus,nimbus_b1,Nimbus API,explicit,linear_tagged,Nimbus API 的本地模型和 temperature 最终分别是什么？,Gemma 3 4B 和 0.4,4237,1842,6930,25869.92,True,False,Gemma 3 4B | 0.4,,2,47
1,nimbus_q06,nimbus,nimbus_b1,Nimbus API,explicit,branch,Nimbus API 的本地模型和 temperature 最终分别是什么？,本地模型：Gemma 3 4B，temperature：0.4,1286,1395,2074,16803.46,True,False,Gemma 3 4B | 0.4,,2,47
1,nimbus_q06,nimbus,nimbus_b1,Nimbus API,explicit,branch_compact_oracle,Nimbus API 的本地模型和 temperature 最终分别是什么？,Gemma 3 4B 和 0.4,498,2285,827,25812.75,True,False,Gemma 3 4B | 0.4,,2,47
1,nimbus_q07,nimbus,nimbus_b2,Nimbus Jobs,implicit,linear,当前这个项目的数据库和后端框架最终是什么？,数据库：MongoDB 7，后端框架：Express,4177,1551,6800,21841.64,False,True,,MongoDB 7 | Express,3,30
1,nimbus_q07,nimbus,nimbus_b2,Nimbus Jobs,implicit,linear_tagged,当前这个项目的数据库和后端框架最终是什么？,数据库：MongoDB 7，后端框架：Express,4235,919,6916,13641.4,False,True,,MongoDB 7 | Express,3,30
1,nimbus_q07,nimbus,nimbus_b2,Nimbus Jobs,implicit,branch,当前这个项目的数据库和后端框架最终是什么？,SQLite 和 Spring Boot,917,1263,1510,14830.45,True,False,SQLite | Spring Boot,,3,30
1,nimbus_q07,nimbus,nimbus_b2,Nimbus Jobs,implicit,branch_compact_oracle,当前这个项目的数据库和后端框架最终是什么？,数据库：SQLite，后端框架：Spring Boot,514,899,855,10507.99,True,False,SQLite | Spring Boot,,3,30
1,nimbus_q08,nimbus,nimbus_b3,Nimbus Flow,explicit,linear,Nimbus Flow 部署在哪个区域，生产数据库是什么？,Nimbus Flow 部署在 GCP asia-northeast1，生产数据库是 CockroachDB。,4181,1411,6808,18984.78,True,False,GCP asia-northeast1 | CockroachDB,,4,33
1,nimbus_q08,nimbus,nimbus_b3,Nimbus Flow,explicit,linear_tagged,Nimbus Flow 部署在哪个区域，生产数据库是什么？,Nimbus Flow 部署在 GCP asia-northeast1，生产数据库是 CockroachDB。,4239,2173,6924,30240.27,True,False,GCP asia-northeast1 | CockroachDB,,4,33
1,nimbus_q08,nimbus,nimbus_b3,Nimbus Flow,explicit,branch,Nimbus Flow 部署在哪个区域，生产数据库是什么？,"部署区域：GCP asia-northeast1  
生产数据库：CockroachDB",998,1179,1621,13664.91,True,False,GCP asia-northeast1 | CockroachDB,,4,33
1,nimbus_q08,nimbus,nimbus_b3,Nimbus Flow,explicit,branch_compact_oracle,Nimbus Flow 部署在哪个区域，生产数据库是什么？,Nimbus Flow 部署在 GCP asia-northeast1 区域，生产数据库是 CockroachDB。,516,886,848,9758.49,True,False,GCP asia-northeast1 | CockroachDB,,4,33
1,nimbus_q09,nimbus,nimbus_b4,Nimbus Desk,implicit,linear,当前这个版本最终发布日期和服务端口分别是什么？,11月12日，9200,4178,2218,6802,30326.22,False,True,,11月12日 | 9200,0,31
1,nimbus_q09,nimbus,nimbus_b4,Nimbus Desk,implicit,linear_tagged,当前这个版本最终发布日期和服务端口分别是什么？,"11月12日, 9200",4236,1525,6918,22373.32,False,True,,11月12日 | 9200,0,31
1,nimbus_q09,nimbus,nimbus_b4,Nimbus Desk,implicit,branch,当前这个版本最终发布日期和服务端口分别是什么？,8月30日，8100,947,1296,1545,14670.67,True,False,8月30日 | 8100,,0,31
1,nimbus_q09,nimbus,nimbus_b4,Nimbus Desk,implicit,branch_compact_oracle,当前这个版本最终发布日期和服务端口分别是什么？,8月30日 和 8100,513,1174,836,12395.08,True,False,8月30日 | 8100,,0,31
1,nimbus_q10,nimbus,nimbus_b5,Nimbus Lake,explicit,linear,Nimbus Lake 当前选用什么本地模型，Pro 存储是多少？,本地模型：Llama 3.2 3B，Pro 存储：200GB,4182,1523,6812,19372.09,True,False,Llama 3.2 3B | 200GB,,1,37
1,nimbus_q10,nimbus,nimbus_b5,Nimbus Lake,explicit,linear_tagged,Nimbus Lake 当前选用什么本地模型，Pro 存储是多少？,本地模型：Llama 3.2 3B，Pro 存储：200GB,4240,1783,6928,27657.7,True,False,Llama 3.2 3B | 200GB,,1,37
1,nimbus_q10,nimbus,nimbus_b5,Nimbus Lake,explicit,branch,Nimbus Lake 当前选用什么本地模型，Pro 存储是多少？,本地模型：Llama 3.2 3B，Pro 存储：200GB,1099,1324,1790,20038.01,True,False,Llama 3.2 3B | 200GB,,1,37
1,nimbus_q10,nimbus,nimbus_b5,Nimbus Lake,explicit,branch_compact_oracle,Nimbus Lake 当前选用什么本地模型，Pro 存储是多少？,"Llama 3.2 3B, 200GB",525,1580,848,25618.28,True,False,Llama 3.2 3B | 200GB,,1,37
1,meridian_q01,meridian,meridian_b1,Meridian Core,implicit,linear,当前这个项目最终使用什么数据库，负责人是谁？,Meridian Data 的数据库是 MongoDB 7，负责人是 Bob。,4725,1110,8018,21945.3,False,True,,MongoDB 7 | Bob,3,34
1,meridian_q01,meridian,meridian_b1,Meridian Core,implicit,linear_tagged,当前这个项目最终使用什么数据库，负责人是谁？,SQLite，David,4785,1618,8140,28765.46,True,False,SQLite | David,,3,34
1,meridian_q01,meridian,meridian_b1,Meridian Core,implicit,branch,当前这个项目最终使用什么数据库，负责人是谁？,数据库：SQLite，负责人：David,1036,1651,1756,28008.33,True,False,SQLite | David,,3,34
1,meridian_q01,meridian,meridian_b1,Meridian Core,implicit,branch_compact_oracle,当前这个项目最终使用什么数据库，负责人是谁？,SQLite 和 David,520,1492,885,24118.48,True,False,SQLite | David,,3,34
1,meridian_q02,meridian,meridian_b2,Meridian Pay,explicit,linear,Meridian Pay 当前最终采用什么后端框架和缓存？,后端框架：Go Gin，缓存：无缓存,4729,587,8025,9578.53,True,False,Go Gin | 无缓存,,4,40
1,meridian_q02,meridian,meridian_b2,Meridian Pay,explicit,linear_tagged,Meridian Pay 当前最终采用什么后端框架和缓存？,后端框架：Go Gin，缓存：无缓存,4789,850,8144,18571.32,True,False,Go Gin | 无缓存,,4,40
1,meridian_q02,meridian,meridian_b2,Meridian Pay,explicit,branch,Meridian Pay 当前最终采用什么后端框架和缓存？,Go Gin 和 无缓存,1167,1939,1926,22911.79,True,False,Go Gin | 无缓存,,4,40
1,meridian_q02,meridian,meridian_b2,Meridian Pay,explicit,branch_compact_oracle,Meridian Pay 当前最终采用什么后端框架和缓存？,Go Gin 和 无缓存,514,1495,831,16680.39,True,False,Go Gin | 无缓存,,4,40
1,meridian_q03,meridian,meridian_b3,Meridian Auth,implicit,linear,当前这个项目部署在哪个区域，服务端口是多少？,部署区域：Azure eastasia，服务端口：8300,4727,1286,8018,18143.06,False,True,,Azure eastasia | 8300,0,46
1,meridian_q03,meridian,meridian_b3,Meridian Auth,implicit,linear_tagged,当前这个项目部署在哪个区域，服务端口是多少？,区域：Azure eastasia，端口：8300,4787,2499,8140,34816.32,False,True,,Azure eastasia | 8300,0,46
1,meridian_q03,meridian,meridian_b3,Meridian Auth,implicit,branch,当前这个项目部署在哪个区域，服务端口是多少？,"AWS ap-southeast-1, 8100",1274,952,2174,11194.21,True,False,AWS ap-southeast-1 | 8100,,0,46
1,meridian_q03,meridian,meridian_b3,Meridian Auth,implicit,branch_compact_oracle,当前这个项目部署在哪个区域，服务端口是多少？,"AWS ap-southeast-1, 8100",506,560,853,6220.33,True,False,AWS ap-southeast-1 | 8100,,0,46
1,meridian_q04,meridian,meridian_b4,Meridian Data,explicit,linear,Meridian Data 的最终发布日期是什么时候，负责人是谁？,Meridian Data 的最终发布日期是9月15日，负责人是Bob。,4727,820,8029,12167.04,True,False,9月15日 | Bob,,1,48
1,meridian_q04,meridian,meridian_b4,Meridian Data,explicit,linear_tagged,Meridian Data 的最终发布日期是什么时候，负责人是谁？,9月15日，Bob,4787,905,8151,13418.97,True,False,9月15日 | Bob,,1,48
1,meridian_q04,meridian,meridian_b4,Meridian Data,explicit,branch,Meridian Data 的最终发布日期是什么时候，负责人是谁？,Meridian Data 的最终发布日期是9月15日，负责人是Bob。,1321,713,2242,8641.68,True,False,9月15日 | Bob,,1,48
1,meridian_q04,meridian,meridian_b4,Meridian Data,explicit,branch_compact_oracle,Meridian Data 的最终发布日期是什么时候，负责人是谁？,最终发布日期：9月15日，负责人：Bob,510,466,855,5261.54,True,False,9月15日 | Bob,,1,48
1,meridian_q05,meridian,meridian_b5,Meridian App,implicit,linear,当前这个产品的 Pro 方案多少钱，包含多少存储？,29美元/月，50GB,4726,1192,8021,17017.82,False,True,,29美元/月 | 50GB,2,34
1,meridian_q05,meridian,meridian_b5,Meridian App,implicit,linear_tagged,当前这个产品的 Pro 方案多少钱，包含多少存储？,79美元/月，500GB,4786,952,8140,14182.49,True,False,79美元/月 | 500GB,,2,34
1,meridian_q05,meridian,meridian_b5,Meridian App,implicit,branch,当前这个产品的 Pro 方案多少钱，包含多少存储？,79美元/月，500GB存储,1008,1756,1689,20311.94,True,False,79美元/月 | 500GB,,2,34
1,meridian_q05,meridian,meridian_b5,Meridian App,implicit,branch_compact_oracle,当前这个产品的 Pro 方案多少钱，包含多少存储？,79美元/月，500GB,513,1082,857,12161.48,True,False,79美元/月 | 500GB,,2,34
1,meridian_q06,meridian,meridian_b1,Meridian Core,explicit,linear,Meridian Core 的本地模型和 temperature 最终分别是什么？,本地模型：Phi-4 Mini，temperature：0.7,4727,1739,8037,23975.65,True,False,Phi-4 Mini | 0.7,,3,34
1,meridian_q06,meridian,meridian_b1,Meridian Core,explicit,linear_tagged,Meridian Core 的本地模型和 temperature 最终分别是什么？,Meridian Core 的最终本地模型是 Phi-4 Mini，temperature 是 0.7。,4787,492,8159,8159.99,True,False,Phi-4 Mini | 0.7,,3,34
1,meridian_q06,meridian,meridian_b1,Meridian Core,explicit,branch,Meridian Core 的本地模型和 temperature 最终分别是什么？,本地模型：Phi-4 Mini，temperature：0.7,1038,1668,1775,19498.04,True,False,Phi-4 Mini | 0.7,,3,34
1,meridian_q06,meridian,meridian_b1,Meridian Core,explicit,branch_compact_oracle,Meridian Core 的本地模型和 temperature 最终分别是什么？,本地模型：Phi-4 Mini，temperature：0.7,522,1344,904,15153.6,True,False,Phi-4 Mini | 0.7,,3,34
1,meridian_q07,meridian,meridian_b2,Meridian Pay,implicit,linear,当前这个项目的数据库和后端框架最终是什么？,CockroachDB 和 Go Gin,4725,1204,8017,17304.72,True,False,CockroachDB | Go Gin,,4,40
1,meridian_q07,meridian,meridian_b2,Meridian Pay,implicit,linear_tagged,当前这个项目的数据库和后端框架最终是什么？,数据库：CockroachDB，后端框架：Go Gin,4785,1438,8136,20681.67,True,False,CockroachDB | Go Gin,,4,40
1,meridian_q07,meridian,meridian_b2,Meridian Pay,implicit,branch,当前这个项目的数据库和后端框架最终是什么？,数据库：CockroachDB，后端框架：Go Gin,1163,1009,1918,12283.64,True,False,CockroachDB | Go Gin,,4,40
1,meridian_q07,meridian,meridian_b2,Meridian Pay,implicit,branch_compact_oracle,当前这个项目的数据库和后端框架最终是什么？,数据库：CockroachDB，后端框架：Go Gin,510,573,823,6482.54,True,False,CockroachDB | Go Gin,,4,40
1,meridian_q08,meridian,meridian_b3,Meridian Auth,explicit,linear,Meridian Auth 部署在哪个区域，生产数据库是什么？,AWS ap-southeast-1 和 PostgreSQL 16,4729,1267,8027,17734.16,True,False,AWS ap-southeast-1 | PostgreSQL 16,,0,46
1,meridian_q08,meridian,meridian_b3,Meridian Auth,explicit,linear_tagged,Meridian Auth 部署在哪个区域，生产数据库是什么？,Meridian Auth 部署在 AWS ap-southeast-1，生产数据库是 PostgreSQL 16。,4789,678,8149,10642.65,True,False,AWS ap-southeast-1 | PostgreSQL 16,,0,46
1,meridian_q08,meridian,meridian_b3,Meridian Auth,explicit,branch,Meridian Auth 部署在哪个区域，生产数据库是什么？,部署区域：AWS ap-southeast-1，生产数据库：PostgreSQL 16,1276,847,2183,9594.0,True,False,AWS ap-southeast-1 | PostgreSQL 16,,0,46
1,meridian_q08,meridian,meridian_b3,Meridian Auth,explicit,branch_compact_oracle,Meridian Auth 部署在哪个区域，生产数据库是什么？,部署区域：AWS ap-southeast-1；生产数据库：PostgreSQL 16,508,1409,862,15122.92,True,False,AWS ap-southeast-1 | PostgreSQL 16,,0,46
1,meridian_q09,meridian,meridian_b4,Meridian Data,implicit,linear,当前这个版本最终发布日期和服务端口分别是什么？,"11月12日, 9200",4726,1935,8019,25218.74,False,True,,11月12日 | 9200,1,48
1,meridian_q09,meridian,meridian_b4,Meridian Data,implicit,linear_tagged,当前这个版本最终发布日期和服务端口分别是什么？,"11月12日, 9200",4786,1307,8141,18676.6,False,True,,11月12日 | 9200,1,48
1,meridian_q09,meridian,meridian_b4,Meridian Data,implicit,branch,当前这个版本最终发布日期和服务端口分别是什么？,9月15日，8200,1320,1791,2232,20698.67,True,False,9月15日 | 8200,,1,48
1,meridian_q09,meridian,meridian_b4,Meridian Data,implicit,branch_compact_oracle,当前这个版本最终发布日期和服务端口分别是什么？,9月15日 和 8200,509,479,845,5807.35,True,False,9月15日 | 8200,,1,48
1,meridian_q10,meridian,meridian_b5,Meridian App,explicit,linear,Meridian App 当前选用什么本地模型，Pro 存储是多少？,Gemma 3 4B 和 500GB,4730,2363,8030,31813.26,True,False,Gemma 3 4B | 500GB,,2,34
1,meridian_q10,meridian,meridian_b5,Meridian App,explicit,linear_tagged,Meridian App 当前选用什么本地模型，Pro 存储是多少？,Gemma 3 4B，500GB,4790,2282,8149,30779.37,True,False,Gemma 3 4B | 500GB,,2,34
1,meridian_q10,meridian,meridian_b5,Meridian App,explicit,branch,Meridian App 当前选用什么本地模型，Pro 存储是多少？,本地模型：Gemma 3 4B，Pro存储：500GB,1012,557,1698,6926.13,True,False,Gemma 3 4B | 500GB,,2,34
1,meridian_q10,meridian,meridian_b5,Meridian App,explicit,branch_compact_oracle,Meridian App 当前选用什么本地模型，Pro 存储是多少？,Gemma 3 4B 和 500GB,517,2080,866,22334.72,True,False,Gemma 3 4B | 500GB,,2,34
1,zenith_q01,zenith,zenith_b1,Zenith One,implicit,linear,当前这个项目最终使用什么数据库，负责人是谁？,"CockroachDB, Eve",4730,1860,7621,24993.04,True,False,CockroachDB | Eve,,4,33
